¤é³ø¹S²v %
0.3998
0.1493
0.8449
0
-2.0207
0.3018
-1.4042
-0.1526
-0.1019
0.153
0.7128
-1.3145
-0.3074
-1.0277
-0.6231
-0.627
-0.4206
-0.1056
0
-0.1057
-0.3175
-0.7431
-0.5348
1.9892
-0.8434
-0.8506
-0.6971
-0.108
0.4324
0.1076
0.0538
0.2149
0.1072
0.9641
-1.3263
-0.1075
0.9688
1.6525
0.4195
-0.47
-0.3673
0.3686
-1.7314
-0.2136
-0.428
0.4299
0.3745
1.4392
-0.6306
0.2644
-0.3692
-0.4764
0.1596
1.3808
1.1524
0.725
1.3368
-0.1015
0.5587
0.0505
-0.6562
0.6098
0.101
1.2109
-0.7976
-0.8543
0.2027
0.6576
-0.7538
-3.038
0.6266
-1.0379
0.1049
-0.681
-0.5802
-0.1592
-0.5313
0.1603
-0.2667
-0.2139
0.1072
-1.2313
-0.4878
2.2331
-0.586
-0.268
1.3971
-1.3249
-0.913
-0.4878
0
0.0545
3.0484
-1.215
-0.5348
-0.8065
-0.7588
-1.2561
-0.2212
0.2772
1.6584
-0.9788
-1.9769
-0.5602
-0.2254
-0.3388
-1.1898
-0.8028
-0.578
0.2907
-1.0435
0.4687
0.6414
-0.6373
-0.4665
-0.1757
0.5869
-0.9335
0
0.8834
-0.2919
-1.0539
-0.5325
-0.238
-0.2385
0.8368
-0.5928
0.0596
0.3576
0.1781
-0.2964
0.8918
0.6482
-0.8782
0.1181
-0.944
-0.3574
0.4782
0.0595
0.4756
0.5325
0.1766
-1.4101
-1.0131
-1.1439
0
1.218
1.8051
0.4137
0.2354
0.1762
-2.8136
0.0603
-0.4219
-0.4843
-0.4866
0.7335
-0.9709
1.0417
-0.3639
-0.6086
-0.0612
0
-0.1225
0.7362
-0.8526
0.5528
0.3665
0.1217
-0.5471
-0.489
-0.4914
0.0617
-0.3701
-0.805
0.437
0.6215
0.0618
-0.1235
0.2472
1.1097
0.6707
0.1211
-1.3914
0
2.9448
-2.801
2.2685
0.1199
0.1198
-0.299
0
-0.4199
-0.3012
-1.3293
-0.3062
0.2457
-0.2451
-0.4914
0.1852
-0.1848
-0.4321
0.9299
0.1229
-0.9816
-0.1239
-0.9926
-0.3759
0.3145
-0.1881
-0.0628
0
0.5028
0.6879
0
0.1242
0.9926
0.5528
-0.3054
0.1225
-1.0404
0.2474
-0.6169
-0.1862
-0.1244
-0.6227
-0.2506
0.1884
0.1881
-0.1252
-0.8145
0.3159
0.8816
-0.3745
0.1253
0.2503
-0.3745
-0.8772
-0.4425
0.5714
-0.4419
-0.7609
-0.1278
-0.064
-0.4481
-0.836
-0.5837
0
-0.9785
0.0659
0.1317
-0.263
0.5274
-0.3279
-0.1316
0.0659
0.0658
0.6579
0.1307
0.4569
-0.3899
-0.4566
-0.3932
0.9868
0.2606
-0.5198
-0.5879
-0.0657
-0.8547
-0.4642
-0.1999
-0.6008
0.5373
-0.1336
0.2007
0.267
-0.1332
0
0.0667
0.2665
-0.9302
0.2683
0.3344
0
0.4
0.1328
-0.3316
1.1976
0
-0.1972
0.9881
0.0652
-0.7171
-0.1313
-0.9204
-0.5309
0.0667
-0.0667
-0.8005
-0.1345
-0.0673
0.6065
-0.4019
0.2017
-0.3356
-0.3367
0.1351
-0.5398
-0.1357
0.3397
0.3385
0
-0.2699
-0.3383
-0.1358
-0.8158
0.1371
0.5476
-0.4084
-0.5468
-0.2749
-0.4135
0
-0.0692
-0.0693
0
0.693
-0.0688
0.6887
-0.1368
-0.6164
-0.8959
-1.2517
-0.0704
-0.4933
0.1416
-1.4851
-0.2154
1.0072
-0.0712
0.2851
-0.0711
0.4267
-0.6374
0.1426
0.6406
-0.0707
-1.1323
-0.2147
-0.6456
0.0722
-0.0722
-0.2166
-0.5065
-0.2182
0.5831
-0.0725
-0.2175
0.2907
-1.1594
1.0264
0
-0.508
-0.5835
0.3668
-0.2193
-0.9524
0.074
0.7391
1.1005
0.2177
0.8689
-0.6461
0.2168
-0.9373
0.5095
-0.0724
-0.7971
0.073
-0.9489
-0.3685
0
0.1479
-0.517
-0.297
-0.2978
0.224
-0.0745
0.4474
0.3712
-0.5917
-0.0744
-0.1489
0.4474
-0.1485
-0.223
-0.6706
0.5251
0.3731
-0.6691
1.3473
0.8863
0.6589
-0.5091
0.2193
-0.1459
-0.6574
-0.5882
-0.1479
-0.4444
-0.0744
-0.8935
-0.7513
0.0757
-0.5295
0.2281
-0.3035
-0.4566
0.3823
-0.1523
0
0
0.0763
0.3811
-0.5315
-0.3053
-0.1531
0.1534
0
0.0766
-0.3826
0
0.9985
-0.3042
0.3051
0.076
0.7599
-0.1508
-0.6042
0.228
-0.9856
-0.536
-0.077
-0.1541
0.9259
0.3823
-0.1523
1.2967
-0.1506
-0.4525
0.9848
1.5004
0.1478
-0.2214
-0.8876
0.5224
-0.0742
-0.8915
0.7496
-0.372
0.4481
-0.5204
0
-0.2242
-0.1498
1.2003
-0.6672
-0.8955
-0.6777
-0.4549
-0.8378
-0.4608
-0.3086
-0.0774
-0.0775
0.4651
0.2315
-0.7698
-0.5431
-0.234
-0.1564
-0.9397
-0.4743
-0.7149
-0.08
0.9608
-0.2379
-0.159
-0.3981
1.0392
-0.2373
-0.3965
0.3981
1.5067
5.1562
-1.3373
-0.2259
1.8868
-0.5926
-2.7571
0.3831
-1.374
-0.3096
0
0.5435
0.5405
0.6912
-1.5256
0.6197
-1.2317
-0.2338
-1.4844
-0.6344
0.4789
-0.1589
0.4773
-0.0792
0
-0.2377
0.3177
2.0586
-0.6206
-1.4832
1.4263
-0.1563
-0.7042
-0.2364
0.7899
0.627
-1.0903
-0.315
-0.316
0.1585
0
0.0791
1.1858
-0.3125
-1.1755
1.5067
0.9375
0.6966
0.538
0.6881
-0.6074
-1.0695
0.3861
1.0769
-0.2283
-0.8391
-0.4615
-0.4637
-0.4658
-0.78
-0.8648
0.5551
-0.0789
0.3157
0.0787
-1.1006
0.2385
0.5551
-0.5521
-0.1586
-0.3971
0.3987
1.4297
-0.7048
-0.4732
-1.4263
0
-1.2058
-0.1627
0.978
-0.3228
0.1619
-0.2425
1.1345
-0.3205
1.3666
-0.7137
0.2396
0.3187
0.556
0.158
0.3155
0.2358
-1.4902
0.7962
0.237
-0.4728
1.0293
-0.2351
-1.1783
-0.4769
0.9585
-1.2658
-0.8814
0.2425
0.2419
-0.4827
-0.0808
-0.8091
-0.1631
-0.3268
-0.082
-0.2461
-0.7401
0.2486
-0.3306
-0.6633
1.5025
-0.8224
-0.1658
0.2492
-0.58
0.25
0.4156
1.5728
-0.326
0.9812
-0.1619
0.4055
-0.2423
-0.8907
0.0817
-0.4898
0.4102
-1.0621
-0.578
-0.7475
0
0.0837
0.8361
-0.6633
0.4174
0.4988
0.3309
1.0717
-0.0816
0.2449
-0.0814
-1.467
0.1653
-0.9901
-0.25
0.0835
-0.0835
0.2506
-0.5
1.1725
0.1656
1.405
1.5485
0.4815
0
7.6677
-3.3383
1.1512
-0.4552
-0.0762
0.1526
-0.0762
-0.1524
2.0611
0.1496
2.3152
0.292
-0.3639
-0.5113
-1.9824
-0.824
-0.5287
0.4556
0.6047
-1.0518
-0.6074
1.2223
-0.3774
0.7576
-0.1504
-0.4518
0.3782
-0.3768
0.6808
0.0751
0.1502
0.7496
-1.1161
-0.0752
-1.1295
-0.0762
0.0762
-2.6657
0.8607
1.5516
2.2154
-0.7474
1.2048
-0.744
-1.1994
-0.2276
1.1407
-0.6767
0.6813
-0.3759
1.0566
-0.3734
0.5997
-0.0745
1.1931
0.3685
-1.9824
-1.1236
